region,cell_type,run,experiment,gene_encoder,attention,pca_components,avg_f1,avg_mse,avg_mae,dropout,weight_decay,lr,lambda_entropy,error
ITG,Microglia,geFalse_attnTrue_pca4_highest_dropout,highest_dropout,False,True,4,0.18819444444444444,0.0,0.0,0.5,0.1,0.001,0.001,
ITG,Microglia,geFalse_attnTrue_pca4_higher_weight_decay,higher_weight_decay,False,True,4,0.16041666666666665,0.0,0.0,0.2,0.5,0.001,0.001,
ITG,Microglia,geFalse_attnTrue_pca4_highest_weight_decay,highest_weight_decay,False,True,4,0.18472222222222223,0.0,0.0,0.2,1.0,0.001,0.001,
ITG,Microglia,geFalse_attnTrue_pca4_lower_lr,lower_lr,False,True,4,0.3256944444444444,0.0,0.0,0.2,0.1,0.0005,0.001,
ITG,Microglia,geFalse_attnTrue_pca4_lowest_lr,lowest_lr,False,True,4,0.21041666666666664,0.0,0.0,0.2,0.1,0.0001,0.001,
ITG,Microglia,geFalse_attnTrue_pca4_higher_lambda_entropy,higher_lambda_entropy,False,True,4,0.3673611111111111,0.0,0.0,0.2,0.1,0.001,0.01,
ITG,Microglia,geFalse_attnTrue_pca4_highest_lambda_entropy,highest_lambda_entropy,False,True,4,0.16388888888888886,0.0,0.0,0.2,0.1,0.001,0.1,
ITG,Microglia,geFalse_attnTrue_pca4_dropout_wd,dropout_wd,False,True,4,0.27638888888888885,0.0,0.0,0.4,0.5,0.001,0.001,
ITG,Microglia,geFalse_attnTrue_pca4_dropout_lr,dropout_lr,False,True,4,0.22291666666666665,0.0,0.0,0.4,0.1,0.0005,0.001,
ITG,Microglia,geFalse_attnTrue_pca4_wd_lr,wd_lr,False,True,4,0.19374999999999998,0.0,0.0,0.2,0.5,0.0005,0.001,
ITG,Microglia,geFalse_attnTrue_pca4_all_moderate,all_moderate,False,True,4,0.24583333333333332,0.0,0.0,0.4,0.5,0.0005,0.01,
ITG,Microglia,geFalse_attnTrue_pca4_all_strong,all_strong,False,True,4,0.21458333333333332,0.0,0.0,0.5,1.0,0.0001,0.1,
ITG,Microglia,geFalse_attnTrue_pca8_baseline,baseline,False,True,8,0.15555555555555556,0.0,0.0,0.2,0.1,0.001,0.001,
ITG,Microglia,geFalse_attnTrue_pca8_higher_dropout,higher_dropout,False,True,8,0.275,0.0,0.0,0.4,0.1,0.001,0.001,
ITG,Microglia,geFalse_attnTrue_pca8_highest_dropout,highest_dropout,False,True,8,0.1875,0.0,0.0,0.5,0.1,0.001,0.001,
ITG,Microglia,geFalse_attnTrue_pca8_higher_weight_decay,higher_weight_decay,False,True,8,0.20208333333333334,0.0,0.0,0.2,0.5,0.001,0.001,
ITG,Microglia,geFalse_attnTrue_pca8_highest_weight_decay,highest_weight_decay,False,True,8,0.3013888888888889,0.0,0.0,0.2,1.0,0.001,0.001,
ITG,Microglia,geFalse_attnTrue_pca8_lower_lr,lower_lr,False,True,8,0.2701388888888889,0.0,0.0,0.2,0.1,0.0005,0.001,
ITG,Microglia,geFalse_attnTrue_pca8_lowest_lr,lowest_lr,False,True,8,0.12916666666666665,0.0,0.0,0.2,0.1,0.0001,0.001,
ITG,Microglia,geFalse_attnTrue_pca8_higher_lambda_entropy,higher_lambda_entropy,False,True,8,0.21597222222222223,0.0,0.0,0.2,0.1,0.001,0.01,
ITG,Microglia,geFalse_attnTrue_pca8_highest_lambda_entropy,highest_lambda_entropy,False,True,8,0.3243055555555555,0.0,0.0,0.2,0.1,0.001,0.1,
ITG,Microglia,geFalse_attnTrue_pca8_dropout_wd,dropout_wd,False,True,8,0.2875,0.0,0.0,0.4,0.5,0.001,0.001,
ITG,Microglia,geFalse_attnTrue_pca8_dropout_lr,dropout_lr,False,True,8,0.3083333333333333,0.0,0.0,0.4,0.1,0.0005,0.001,
ITG,Microglia,geFalse_attnTrue_pca8_wd_lr,wd_lr,False,True,8,0.21111111111111108,0.0,0.0,0.2,0.5,0.0005,0.001,
ITG,Microglia,geFalse_attnTrue_pca8_all_moderate,all_moderate,False,True,8,0.1375,0.0,0.0,0.4,0.5,0.0005,0.01,
ITG,Microglia,geFalse_attnTrue_pca8_all_strong,all_strong,False,True,8,0.16180555555555554,0.0,0.0,0.5,1.0,0.0001,0.1,
ITG,Microglia,geFalse_attnTrue_pca16_baseline,baseline,False,True,16,0.2618055555555555,0.0,0.0,0.2,0.1,0.001,0.001,
ITG,Microglia,geFalse_attnTrue_pca16_higher_dropout,higher_dropout,False,True,16,0.31527777777777777,0.0,0.0,0.4,0.1,0.001,0.001,
ITG,Microglia,geFalse_attnTrue_pca16_highest_dropout,highest_dropout,False,True,16,0.23680555555555552,0.0,0.0,0.5,0.1,0.001,0.001,
ITG,Microglia,geFalse_attnTrue_pca16_higher_weight_decay,higher_weight_decay,False,True,16,0.25625,0.0,0.0,0.2,0.5,0.001,0.001,
ITG,Microglia,geFalse_attnTrue_pca16_highest_weight_decay,highest_weight_decay,False,True,16,0.2895833333333333,0.0,0.0,0.2,1.0,0.001,0.001,
ITG,Microglia,geFalse_attnTrue_pca16_lower_lr,lower_lr,False,True,16,0.16874999999999998,0.0,0.0,0.2,0.1,0.0005,0.001,
ITG,Microglia,geFalse_attnTrue_pca16_lowest_lr,lowest_lr,False,True,16,0.20833333333333331,0.0,0.0,0.2,0.1,0.0001,0.001,
ITG,Microglia,geFalse_attnTrue_pca16_higher_lambda_entropy,higher_lambda_entropy,False,True,16,0.3375,0.0,0.0,0.2,0.1,0.001,0.01,
